evidence_id,candidate_id,source_file,source_line,source_entity,source_entity_type,source_block_id,source_asset_id,source_is_outermost,target_file,target_line,target_entity,target_entity_type,target_block_id,target_asset_id,target_is_outermost,dependency_kind,code_snippet,source_products,target_products
D1562,RC-0749,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,141,TankManager$$TankWar.komponenteMalen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,199,TankManager$$TankWar.tanksLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,METHOD_CALL,tanksLaden();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1580,RC-0750,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,162,TankManager$$TankWar.komponenteMalen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,32,TankManager$$TankWar.waterwall,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,gruppeMalen(waterwall);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1540,RC-0751,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,108,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,43,TankManager$$TankWar.game,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,game = false;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1548,RC-0752,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,119,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,138,TankManager$$TankWar.komponenteMalen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,METHOD_CALL,komponenteMalen();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1549,RC-0752,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,122,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,138,TankManager$$TankWar.komponenteMalen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,METHOD_CALL,komponenteMalen();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1555,RC-0752,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,129,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,138,TankManager$$TankWar.komponenteMalen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,METHOD_CALL,komponenteMalen();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1557,RC-0752,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,133,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,138,TankManager$$TankWar.komponenteMalen,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,METHOD_CALL,komponenteMalen();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1541,RC-0753,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,109,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,26,TankManager$$TankWar.lvl,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,lvl = 1;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1553,RC-0753,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,126,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,26,TankManager$$TankWar.lvl,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,maler.gameLevel(lvl);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1542,RC-0754,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,110,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,18,TankManager$$TankWar.maler,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,maler.mainMenu();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1544,RC-0754,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,113,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,18,TankManager$$TankWar.maler,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,maler.tankWaehlen();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1546,RC-0754,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,116,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,18,TankManager$$TankWar.maler,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,maler.help();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1550,RC-0754,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,123,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,18,TankManager$$TankWar.maler,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,maler.pause();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1552,RC-0754,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,126,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,18,TankManager$$TankWar.maler,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,maler.gameLevel(lvl);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1556,RC-0754,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,130,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,18,TankManager$$TankWar.maler,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,maler.gameLose();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1558,RC-0754,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,134,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,18,TankManager$$TankWar.maler,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,maler.gameExit();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1539,RC-0755,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,106,TankManager$$TankWar.malenkontrolle,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,19,TankManager$$TankWar.status,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,switch(status) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1617,RC-0756,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,195,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,37,TankManager$$TankWar.bPositionX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,bPositionX = map.baseLocationX;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1619,RC-0757,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,196,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,38,TankManager$$TankWar.bPositionY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,bPositionY = map.baseLocationY;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1594,RC-0758,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,183,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,25,TankManager$$TankWar.base,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,base = null;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1600,RC-0759,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,186,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,29,TankManager$$TankWar.brickwall,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,brickwall = map.brickWall;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1607,RC-0760,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,190,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,33,TankManager$$TankWar.enemyPosition,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,enemyPosition = map.enemyPosition;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1620,RC-0761,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,197,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,34,TankManager$$TankWar.enemyType,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,enemyType = map.enemyType;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1604,RC-0762,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,188,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,31,TankManager$$TankWar.grasswall,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,grasswall = map.grassWall;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1596,RC-0763,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,184,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,26,TankManager$$TankWar.lvl,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,"MapInfo map = new MapInfo(((TankManager) this), lvl++);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1598,RC-0764,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,185,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,44,TankManager$$TankWar.mapReady,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,mapReady = map.read;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1602,RC-0765,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,187,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,30,TankManager$$TankWar.metalwall,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,metalwall = map.metalWall;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1609,RC-0766,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,191,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,35,TankManager$$TankWar.playerPositionX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,playerPositionX = map.playerLocationX;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1611,RC-0767,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,192,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,36,TankManager$$TankWar.playerPositionY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,playerPositionY = map.playerLocationY;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1592,RC-0768,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,181,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,23,TankManager$$TankWar.tank1,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,tank1 = null;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1593,RC-0769,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,182,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,24,TankManager$$TankWar.tank2,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,tank2 = null;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1613,RC-0770,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,193,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,39,TankManager$$TankWar.tankAllNum,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,tankAllNum = map.enemyAllNr;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1615,RC-0771,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,194,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,40,TankManager$$TankWar.tankMaxNum,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,tankMaxNum = map.enemyMaxNr;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1591,RC-0772,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,180,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,27,TankManager$$TankWar.tankMenge,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,tankMenge.removeAllElements();,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1606,RC-0773,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,189,TankManager$$TankWar.mapLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,32,TankManager$$TankWar.waterwall,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,waterwall = map.waterWall;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1589,RC-0774,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,177,TankManager$$TankWar.setStatus,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,19,TankManager$$TankWar.status,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,((TankManager) this).status = status;,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1631,RC-0775,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,205,TankManager$$TankWar.tanksLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,37,TankManager$$TankWar.bPositionX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,if (bPositionX != 0) {,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1633,RC-0775,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,206,TankManager$$TankWar.tanksLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,37,TankManager$$TankWar.bPositionX,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,"base = new Tank(((TankManager) this), bPositionX, bPositionY, 00);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1634,RC-0776,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,206,TankManager$$TankWar.tanksLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,38,TankManager$$TankWar.bPositionY,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,"base = new Tank(((TankManager) this), bPositionX, bPositionY, 00);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1632,RC-0777,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,206,TankManager$$TankWar.tanksLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,25,TankManager$$TankWar.base,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,"base = new Tank(((TankManager) this), bPositionX, bPositionY, 00);",TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1635,RC-0777,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,207,TankManager$$TankWar.tanksLaden,METHOD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9,25,TankManager$$TankWar.base,FIELD,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9:IF:8-248,asset9,true,FIELD_REFERENCE,tankMenge.addElement(base);,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
