relation_id,group_id,signature,relation_type,source_entity_id,target_entity_id,target_text,file,source_line,block_id,observed_products,resolution_status
"R3536","G12","TankWar_P2","TYPE_REFERENCE","E618",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_EXTERNAL"
"R3537","G12","TankWar_P2","TYPE_REFERENCE","E619",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_EXTERNAL"
"R3538","G12","TankWar_P2","TYPE_REFERENCE","E620",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",21,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_EXTERNAL"
"R3539","G12","TankWar_P2","TYPE_REFERENCE","E621",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77",22,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset77:IF:4-23","TankWar_P2","RESOLVED_EXTERNAL"
"R3540","G12","TankWar_P2","EXTENDS","E622",,"Missile$$Image","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",6,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","AMBIGUOUS"
"R3541","G12","TankWar_P2","TYPE_REFERENCE","E623",,"TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",7,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","AMBIGUOUS"
"R3542","G12","TankWar_P2","TYPE_REFERENCE","E623",,"boolean","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",7,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","UNRESOLVED"
"R3543","G12","TankWar_P2","TYPE_REFERENCE","E623",,"int","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",7,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","UNRESOLVED"
"R3544","G12","TankWar_P2","CONSTRUCTOR_CALL","E623",,"super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",8,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","UNRESOLVED"
"R3545","G12","TankWar_P2","TYPE_REFERENCE","E624",,"TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","AMBIGUOUS"
"R3546","G12","TankWar_P2","TYPE_REFERENCE","E624",,"boolean","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","UNRESOLVED"
"R3547","G12","TankWar_P2","TYPE_REFERENCE","E624",,"int","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","UNRESOLVED"
"R3548","G12","TankWar_P2","METHOD_CALL","E624",,"init","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",11,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","AMBIGUOUS"
"R3549","G12","TankWar_P2","METHOD_CALL","E624","E435","getInstance","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",14,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","RESOLVED_INTERNAL"
"R3550","G12","TankWar_P2","METHOD_CALL","E624","E437","playFireSound","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",14,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","RESOLVED_INTERNAL"
"R3551","G12","TankWar_P2","TYPE_REFERENCE","E624",,"IOException","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",15,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","UNRESOLVED"
"R3552","G12","TankWar_P2","METHOD_CALL","E624",,"printStackTrace","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78",16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset78:IF:4-20","TankWar_P2","RESOLVED_EXTERNAL"
"R3553","G22","TankWar_P5","TYPE_REFERENCE","E626",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",6,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3554","G22","TankWar_P5","TYPE_REFERENCE","E627",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",7,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3555","G22","TankWar_P5","TYPE_REFERENCE","E628",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",8,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3556","G22","TankWar_P5","TYPE_REFERENCE","E629",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",9,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3557","G22","TankWar_P5","TYPE_REFERENCE","E630",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",10,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3558","G22","TankWar_P5","TYPE_REFERENCE","E631",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",11,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3559","G22","TankWar_P5","TYPE_REFERENCE","E632",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3560","G22","TankWar_P5","TYPE_REFERENCE","E633",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",13,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3561","G22","TankWar_P5","TYPE_REFERENCE","E634",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",14,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3562","G22","TankWar_P5","TYPE_REFERENCE","E635",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",15,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3563","G22","TankWar_P5","TYPE_REFERENCE","E636",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3564","G22","TankWar_P5","TYPE_REFERENCE","E637",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3565","G22","TankWar_P5","TYPE_REFERENCE","E638",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3566","G22","TankWar_P5","TYPE_REFERENCE","E639",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3567","G22","TankWar_P5","TYPE_REFERENCE","E640",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3568","G22","TankWar_P5","TYPE_REFERENCE","E641",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",21,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3569","G22","TankWar_P5","TYPE_REFERENCE","E642",,"String","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79",22,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset79:IF:4-23","TankWar_P5","RESOLVED_EXTERNAL"
"R3570","G22","TankWar_P5","EXTENDS","E643",,"Tank$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",12,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:11-12","TankWar_P5","AMBIGUOUS"
"R3571","G17","TankWar_P3","EXTENDS","E644",,"Tank$$explodieren","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",15,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:ELIF:13-15","TankWar_P3","AMBIGUOUS"
"R3572","G1","TankWar_P1","EXTENDS","E645",,"Tank$$Mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:ELIF:16-17","TankWar_P1","AMBIGUOUS"
"R3573","G20","TankWar_P4","EXTENDS","E646",,"Tank$$Energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:ELIF:18-20","TankWar_P4","AMBIGUOUS"
"R3574","G12","TankWar_P2","EXTENDS","E647",,"Tank$$Mars","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",23,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:ELIF:21-23","TankWar_P2","AMBIGUOUS"
"R3575","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E648",,"TankManager","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3576","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E648",,"int","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED"
"R3577","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","CONSTRUCTOR_CALL","E648",,"super","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",26,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","UNRESOLVED"
"R3578","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649",,"maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",31,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3579","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E64","drawImage","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",31,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3580","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E689","koernigkeit2","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",34,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3581","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649",,"maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",34,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3582","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E64","drawImage","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",34,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3583","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",35,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3584","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E689","koernigkeit2","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",38,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3585","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649",,"maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",38,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3586","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E64","drawImage","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",38,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3587","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",39,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3588","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E689","koernigkeit2","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",42,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3589","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649",,"maler","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",42,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3590","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E64","drawImage","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",42,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3591","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",43,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3592","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",46,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3593","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",49,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3594","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",52,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3595","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E76","energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",55,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3596","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E649",,"Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",55,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3597","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",56,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3598","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E76","energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",57,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3599","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E649",,"Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",57,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3600","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",58,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3601","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E76","energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",59,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3602","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E649",,"Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",59,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3603","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",60,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3604","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E76","energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",63,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3605","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E649",,"Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",63,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3606","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",64,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3607","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E76","energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",65,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3608","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E649",,"Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",65,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3609","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",66,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3610","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E76","energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",67,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3611","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E649",,"Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",67,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3612","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",68,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3613","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","FIELD_REFERENCE","E649","E76","energie","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",71,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"R3614","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TYPE_REFERENCE","E649",,"Tank","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",71,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","AMBIGUOUS"
"R3615","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","METHOD_CALL","E649","E650","drawTanks","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8",72,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
